50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,block_deflection,clearance_other,foul_committed_card,foul_committed_offensive,goalkeeper_punched_out,pass_deflected,pass_outswinging,shot_deflected,shot_one_on_one,shot_open_goal,pass_miscommunication,foul_committed_penalty,foul_won_penalty,block_save_block,dribble_no_touch,goalkeeper_success_in_play,player_off_permanent,goalkeeper_shot_saved_off_target,shot_saved_off_target,goalkeeper_lost_out,shot_redirect,shot_follows_dribble,goalkeeper_shot_saved_to_post,shot_saved_to_post,goalkeeper_lost_in_play,goalkeeper_penalty_saved_to_post,half_start_late_video_start,goalkeeper_success_out
,,,,,,,,,,,,,,,,,,1.640197,,,,,,,,,,,a2b61f4c-ffbf-4019-ad4a-a778ddd6f9ef,3288,,,"[97.4, 6.9]",3901215,85,,,,,1.1270962,070be33f-52de-4bac-97e5-d5a85e59e9ae,Left Foot,True,,"[112.8, 39.3]",True,High Pass,,35.87367,,,Alassane Touré,90746.0,,,,,,Free Kick,2,From Free Kick,Damjan Đoković,31911.0,Left Defensive Midfield,170,Gazélec Ajaccio,160,['06c5e4d1-ed2e-4fb2-ac73-93db961ef301'],46,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:40:46.846,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.405644,,,,,,,,,,,6a750d16-75e6-4a91-9c7c-a6da605b3260,823,,,"[94.1, 12.1]",3901214,16,,,,,1.0331045,99c918c9-fbc7-44a6-8c77-23ee1d35cc55,Right Foot,True,,"[110.2, 39.1]",True,High Pass,,31.435808,,,Valère Germain,3210.0,,,,,,,1,From Throw In,Alassane Pléa,3230.0,Left Center Forward,46,OGC Nice,136,['fac50d4c-77d2-420b-87a8-69c5f9078d6e'],57,,,,,,,,,,,,,,,,OGC Nice,136,00:16:57.764,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.554183,,,,,,,,,,,d56e486d-087a-4483-b44a-72c35a012aa9,3315,,,"[107.7, 38.2]",3901214,81,,,,True,0.19739556,f886482a-91e7-43c1-8efb-59707eef6fbf,,,,"[113.2, 39.3]",True,Low Pass,,5.6089215,,,Alexandre Lacazette,3451.0,,,,,,Recovery,2,From Free Kick,Corentin Tolisso,5480.0,Right Defensive Midfield,164,Lyon,137,"['4d10d97e-15f7-4651-893d-45d0b93e2c9a', 'deed6b8a-a624-44eb-a1cd-8895c3880cc9']",51,,,,,,,,,,,,,,,,Lyon,137,00:36:51.286,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.712552,,,,,,,,,,,47277084-de35-4dc6-863a-503ac51aab59,1572,,,"[98.7, 43.5]",3901213,40,,,,,0.47402787,ff1611b4-7564-4b98-94ae-2d618df8f083,Right Foot,,,"[110.2, 49.4]",True,Ground Pass,,12.925169,,,Hatem Ben Arfa,16462.0,,,,Through Ball,True,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,74,OGC Nice,136,['75bc3501-02b4-497f-aefe-6341aef416ec'],12,,,,,,,,,,,,,,,,OGC Nice,136,00:40:12.914,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,True,,,,,,1.847299,,,,,,,,,,,91565a83-6c6a-49b1-87e0-35baf954b30d,2198,,,"[35.5, 44.7]",3901213,55,,,,,-0.08430673,74629bb8-48b4-46e3-bd03-bfde50dc6cea,Left Foot,,,"[49.7, 43.5]",True,Ground Pass,,14.250614,,,Hatem Ben Arfa,16462.0,,,,,,Interception,2,From Counter,Nampalys Mendy,4506.0,Center Defensive Midfield,104,OGC Nice,136,"['5b08ff38-ff02-4cea-82f9-17f4f1ceb0e1', 'f19ad69b-1aef-496e-bedb-a1963550b1fc']",14,,,,,,,,,,,,,,,,OGC Nice,136,00:10:14.507,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.32128,,,,,,,,,,,b2cc4ee6-74d8-41d4-9f34-fbb102059153,1290,,,"[110.0, 30.9]",3901212,36,,,,,1.3617734,69573ffe-bbbf-42f8-bd2d-bf432e5d7d0b,Head,,,"[112.1, 40.8]",True,Low Pass,,10.120276,,,Morgan Amalfitano,3425.0,,,,,,,1,From Throw In,Éderzito António Macedo Lopes,15996.0,Center Forward,80,Lille,143,['ba50c0ae-f9e4-4cc2-b1ce-1aba45b4e84c'],35,,,,,,,,,,,,,,,,Lille,143,00:36:35.711,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.385874,,,,,,,,,,,d7559e97-65e7-49e2-a5ca-8edd852bf782,2404,,,"[100.8, 39.6]",3901212,66,,,,,0.9664908,6c1b3c38-7201-4535-93dd-1000b14e7202,Left Foot,,,"[106.6, 48.0]",True,Ground Pass,,10.20784,,,Éderzito António Macedo Lopes,15996.0,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Defensive Midfield,140,Lille,143,['d6e6464c-dec8-4944-b7e8-8c97b15d3bc3'],1,,,,,,,,,,,,,,,,Lille,143,00:21:01.164,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.249941,,,,,,,,,,,9e7e01c9-0e68-48d6-8c52-9695b4445f5e,2758,,,"[115.3, 28.0]",3901212,76,,,,,2.0050406,4d01d49e-145f-44df-b662-3d02c996d292,Left Foot,,True,"[112.1, 34.9]",True,Ground Pass,,7.605919,,,Mounir Obbadi,40697.0,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Midfield,164,Lille,143,['2ce96be8-7b06-4d36-8039-f6af5c305004'],44,,,,,,,,,,,,,,,,Lille,143,00:31:44.880,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.451281,,,,,,,,,,,4fed6344-2174-447d-a171-1d39d173c5bd,3049,,,"[83.7, 29.3]",3901212,87,,,,,-0.062120926,6b2dbad2-c4fc-431a-babb-3e2a49e563ba,Right Foot,,,"[104.6, 28.0]",True,Ground Pass,,20.940392,,,Djibril Sidibé,3446.0,,,,Through Ball,True,,2,From Counter,Gadji Celi Carmen Junior Tallo,10330.0,Left Midfield,185,Lille,143,['fe9fdd72-0fe5-46b0-9455-4c3ddee243d9'],1,,,,,,,,,,,,,,,,Lille,143,00:42:01.160,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.739849,,,,,,,,,,,c6bcf217-1e02-4fa7-ae47-9c3b339606c3,3199,,,"[91.2, 46.1]",3901212,91,,,,,-0.8608847,0cdebb60-8f9c-4f52-9335-0eb573ebb74d,Right Foot,,,"[96.7, 39.7]",True,Ground Pass,,8.4386015,,,Farès Bahlouli,4454.0,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Right Midfield,193,AS Monaco,129,['276ef82c-d3ef-4123-acad-4ff84ed06b16'],3,,,,,,,,,,,,,,,,AS Monaco,129,00:46:03.263,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.960126,,,,,,,,,,,6c649766-c35c-4ad3-9f0c-24efb01347a7,2895,,,"[120.0, 80.0]",3901210,74,,,,,-1.8535523,6c29880c-ed9a-4a11-a962-1e313a831a69,Right Foot,,,"[107.1, 35.6]",True,High Pass,,46.236027,,,Neal Maupay,4766.0,,,True,Outswinging,,Corner,2,From Corner,Valentin Eysseric,4254.0,Left Center Midfield,174,Saint-Étienne,135,['ebe25304-d219-4267-b980-aed4c7ca97cf'],40,,,,,,,,,,,,,,,,Saint-Étienne,135,00:29:40.279,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.346727,,,,,,,,,,,42da1284-0d94-421c-9963-9594e7bc6226,2955,,,"[106.3, 16.7]",3901208,70,,,,,1.6462343,a35d9391-3af0-43fc-9791-f59da7ec1b34,Left Foot,True,,"[105.0, 33.9]",True,Ground Pass,,17.249058,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,,2,From Goal Kick,Layvin Kurzawa,4326.0,Left Back,145,Paris Saint-Germain,131,['7d863d3b-7d18-4151-84e6-9f884448d83c'],53,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:25:53.169,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.750245,,,,,,,,,,,75a2c802-b284-4e8a-a7f2-f915c8e9ca0a,368,,,"[113.9, 20.5]",3901207,10,,,,,1.9848763,80edc8c4-c717-4858-a764-0887254e2b2c,Left Foot,True,,"[107.0, 36.2]",True,Low Pass,,17.149343,,,Prince Oniangué,4545.0,,,,,,,1,From Free Kick,Franck Signorino,40521.0,Left Back,25,Stade de Reims,156,"['8095218d-a30b-428a-a118-cddb5473a043', 'c5d511bc-2b35-451d-8160-9a5b2e909216']",43,,,,,,,,,,,,,,,,Stade de Reims,156,00:10:43.268,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.149411,,,,,,,,,,,1b9ed112-b07b-474a-b48b-fec905cd1e5c,2128,,,"[83.5, 33.3]",3901206,56,,,,,0.5439344,103cc023-a23c-4fca-a797-54fc41531004,Left Foot,,,"[100.2, 43.4]",True,Low Pass,,19.516659,,,Wissam Ben Yedder,6723.0,,,,Through Ball,True,,2,From Free Kick,Adrien Regattin,16418.0,Right Wing,136,Toulouse,130,"['6c082be8-ea43-4b3e-ac84-67558ac11bf8', 'db664040-df66-448a-b17b-4ce4dd736336']",44,,,,,,,,,,,,,,,,Toulouse,130,00:11:44.931,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.083606,,,,,,,,,,,2c223c39-9b47-4cb7-9070-ef4734c4ef0c,2259,,,"[103.4, 45.9]",3901206,61,,,,,-1.5395565,9056be48-ffc0-44dc-8956-a9f13deae109,Right Foot,,,"[103.8, 33.1]",True,Ground Pass,,12.806249,,,Martin Braithwaite Christensen,4447.0,,,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Center Forward,144,Toulouse,130,['f1213c63-8be8-46ed-a2c4-a3cd55129a1a'],1,,,,,,,,,,,,,,,,Toulouse,130,00:16:01.065,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.991861,,,,,,,,,,,f307538f-7b0d-4921-bdec-f272211f93af,2418,,,"[88.6, 36.1]",3901206,69,,,,,1.3982184,02d857c6-f1ec-49cd-8b70-8f387c73c0c1,Right Foot,,,"[90.5, 47.0]",True,Ground Pass,,11.064357,,,Óscar Guido Trejo,11540.0,,,,,,,2,From Counter,Wissam Ben Yedder,6723.0,Center Forward,156,Toulouse,130,['b8487036-24c6-455a-a395-9fb92468f177'],39,,,,,,,,,,,,,,,,Toulouse,130,00:24:39.141,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.515384,,,,,,,,,,,0be9a30c-e057-4552-b0c0-c7a3d839abb9,2814,,,"[88.2, 44.4]",3901206,78,,,,,-1.4368514,c0405e46-363c-4310-9844-dcdf69b20c93,Right Foot,,,"[90.1, 30.3]",True,Ground Pass,,14.227438,,,Wissam Ben Yedder,6723.0,,,,,,,2,Regular Play,François Pantxi Sirieix,40526.0,Right Center Midfield,180,Toulouse,130,['df373737-1d7f-4916-963d-96396a16989e'],57,,,,,,,,,,,,,,,,Toulouse,130,00:33:57.653,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.945095,,,,,,,,,,,9919df1d-cc9a-423a-ba46-be8eddca7510,1660,,,"[85.7, 49.6]",3901204,33,,,,,0.12940972,a32106ad-42ed-4bf5-a8f8-8f41d36ce58d,Right Foot,,,"[100.3, 51.5]",True,Ground Pass,,14.723111,,,Gnaly Maxwell Cornet,3162.0,,,,Through Ball,True,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,71,Lyon,137,['399eba35-f97d-4bb0-b476-8ffbaed05d4d'],10,,,,,,,,,,,,,,,,Lyon,137,00:33:10.061,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.042992,,,,,,,,,,,3c15deff-a544-4e88-be27-6a2765b65b9e,1893,,,"[112.0, 49.3]",3901204,39,,,,,-1.2827408,81eb6a0a-c16c-41bb-ba68-ea6ec9835454,Right Foot,,,"[115.2, 38.5]",True,Ground Pass,,11.264102,,,Gnaly Maxwell Cornet,3162.0,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Center Forward,85,Lyon,137,['833ffa8a-7e87-4071-aaeb-8ee6af3af522'],9,,,,,,,,,,,,,,,,Lyon,137,00:39:09.356,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.489127,,,,,,,,,,,fedcdd65-26f0-4627-adb8-cee729be880c,660,,,"[86.2, 4.8]",3901203,18,,,,,1.1864215,c89028bd-b7e6-4c17-9195-9bf215026586,Left Foot,,,"[100.6, 40.4]",True,High Pass,,38.402084,,,Éderzito António Macedo Lopes,15996.0,,,,,,,1,Regular Play,Marcos Paulo Mesquita Lopes,3218.0,Left Wing,41,Lille,143,['4d8cdf1a-604a-4f0d-8c05-62d2242145e1'],25,,,,,,,,,,,,,,,,Lille,143,00:18:25.519,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.431151,,,,,,,,,,,ace3d589-96bd-420a-a661-a3024238c333,2274,,,"[107.9, 33.1]",3901203,57,,,,True,0.93271035,3d0bb4cf-8b09-404f-b3e4-8b83e4048610,,,,"[114.5, 42.0]",True,High Pass,,11.080162,,,Stopilla Sunzu,23203.0,,,,,,,2,From Corner,Éderzito António Macedo Lopes,15996.0,Center Forward,137,Lille,143,"['2a8feed9-c854-4601-ab23-93a0d0b588de', 'b8f133a3-e516-4d8c-9861-981109898222']",38,,,,,,,,,,,,,,,,Lille,143,00:12:38.341,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.260478,,,,,,,,,,,0c7c4886-c92c-4e9c-9c15-34462c8795e7,3575,,,"[94.4, 33.3]",3901203,91,,,,,1.0470551,4033e5a0-ebbc-4024-ba1c-c5ceffadc1f6,Right Foot,,,"[105.2, 52.0]",True,Low Pass,,21.594675,,,Éderzito António Macedo Lopes,15996.0,,,,,,,2,From Goal Kick,Gadji Celi Carmen Junior Tallo,10330.0,Left Wing,202,Lille,143,['66fac944-73f2-4e9b-af51-8516dc0fd780'],23,,,,,,,,,,,,,,,,Lille,143,00:46:23.072,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.126666,,,,,,,,,,,f0207a35-c2c4-4909-85d2-db78ad9ec5ef,1561,,,"[105.5, 27.5]",3901202,35,,,,,1.4313563,d9e21e4a-a885-4d17-89c7-7175ae91e85d,Left Foot,,,"[107.9, 44.6]",True,Ground Pass,,17.2676,,,Abdul Majeed Waris,7615.0,,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,92,Lorient,165,['c974ef9c-384e-428a-9a59-788ebae928af'],0,,,,,,,,,,,,,,,,Lorient,165,00:35:00.945,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.352075,,,,,,,,,,,f7a6d2b4-9281-47bd-9b30-3365da154e61,3388,,,"[82.3, 38.5]",3901202,79,,,,,0.77397007,a039ab98-d044-4c4f-86e3-40749ee500d0,Right Foot,,,"[100.0, 55.8]",True,Ground Pass,,24.750353,,,Rachid Ghezzal,3372.0,,,,,,,2,From Free Kick,Mathieu Valbuena,18868.0,Left Wing,192,Lyon,137,"['1b979988-c305-474e-9afc-545a9d531a77', '8502ac53-ff39-4bd9-94d6-be5a3527128a']",56,,,,,,,,,,,,,,,,Lyon,137,00:34:56.852,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.570949,,,,,,,,,,,6a0ab88f-ce6c-430e-a96c-08bb9ae8bd0f,3547,,,"[98.8, 53.3]",3901202,83,,,,,-0.5404195,aea0b86b-73be-476c-8581-bf5d38b192f3,Left Foot,,,"[104.8, 49.7]",True,Ground Pass,,6.9971423,,,Alexandre Lacazette,3451.0,,,,Through Ball,True,,2,Regular Play,Rachid Ghezzal,3372.0,Right Wing,197,Lyon,137,['b907010c-be4b-4ca6-9b37-0407aff37d7b'],34,,,,,,,,,,,,,,,,Lyon,137,00:38:34.493,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.594357,,,,,,,,,,,e1c29ac8-0e99-4639-ae00-727120e6e753,2890,,,"[77.4, 22.8]",3901201,75,,,,,0.30902138,8b975a61-c2d9-42ba-9269-a76804d126ef,Right Foot,,,"[98.7, 29.6]",True,High Pass,,22.359114,,,Michy Batshuayi Tunga,3457.0,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Left Defensive Midfield,154,Marseille,147,['e1aed5a4-d9a5-4cc7-ab26-8541f8e78c06'],57,,,,,,,,,,,,,,,,Marseille,147,00:30:57.416,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.082007,,,,,,,,,,,b459ddbf-ef9e-4160-a051-a64e59494a55,2881,,,"[112.9, 65.8]",3901200,84,,,,,-1.5962145,be902eb4-674f-4850-a34a-fd271628531e,Right Foot,True,,"[112.3, 42.2]",True,Low Pass,,23.607626,,,Martin Braithwaite Christensen,4447.0,,,,,,,2,From Free Kick,François Pantxi Sirieix,40526.0,Right Center Midfield,206,Toulouse,130,['9c1b9cf6-feab-4a83-a1d8-bcbd39b0039e'],3,,,,,,,,,,,,,,,,Toulouse,130,00:39:03.389,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.655166,,,,,,,,,,,b04fbc47-285e-4f92-a444-0df83c591d95,1657,,,"[120.0, 80.0]",3901197,46,,,,,-1.7856998,b85c1bfe-ebca-4288-9cac-80135a8338f0,Left Foot,,,"[111.4, 40.6]",True,High Pass,True,40.32766,,,Jérémy Sorbon,3124.0,,,,Inswinging,,Corner,2,From Corner,Thibault Giresse,4434.0,Left Midfield,102,Guingamp,142,['93efc614-8479-49ab-b16c-77c69baffb98'],10,,,,,,,,,,,,,,,,Guingamp,142,00:01:10.556,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.094594,,,,,,,,,,,5bed964d-c65f-42be-b794-99b19ebcbd1b,1852,,,"[106.8, 24.5]",3901197,52,,,,,2.0249505,a264b94f-b635-4dfc-b353-dcf366f1ce9f,Left Foot,,,"[100.6, 37.2]",True,Ground Pass,,14.1325865,,,Morgan Sanson,3546.0,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,114,Montpellier,139,['e2c19e21-f216-4db7-96cf-d09ec7ca3e27'],10,,,,,,,,,,,,,,,,Montpellier,139,00:07:10.891,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.459508,,,,,,,,,,,f29f3ecf-0e3a-4f44-a386-93178a6814d2,744,,,"[61.2, 36.6]",3901196,14,,,,,0.2868441,fe784259-b656-4d94-8b86-a82fb9cbc890,Right Foot,,,"[109.0, 50.7]",True,High Pass,,49.83623,,,Zlatan Ibrahimović,3672.0,,,,Through Ball,True,,1,From Throw In,David Luiz Moreira Marinho,3956.0,Left Center Back,26,Paris Saint-Germain,131,['c19c6e11-ed01-4c34-9ee8-f26f8d9d8eaf'],15,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:15.535,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.053949,,,,,,,,,,,46a9e6fc-3781-4afc-8025-bc880419d86f,893,,,"[52.0, 64.9]",3901196,17,,,,,-0.9051543,d7262b29-530c-4620-b306-edb310c20e8c,Right Foot,,,"[62.6, 51.4]",True,Ground Pass,,17.164207,,,Hatem Ben Arfa,16462.0,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,30,OGC Nice,136,['218f87da-63c5-4e14-80b9-3d75b251eee4'],2,,,,,,,,,,,,,,,,OGC Nice,136,00:17:02.235,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.265019,,,,,,,,,,,f9c435a5-21a5-49b2-86a9-47bb0db3e1a3,2243,,,"[120.0, 0.1]",3901196,47,,,,,1.6817592,8485c210-7c71-4ba7-b28d-e5cc89118f33,Right Foot,,,"[116.0, 36.0]",True,High Pass,True,36.122154,,,David Luiz Moreira Marinho,3956.0,,,,Inswinging,,Corner,2,From Corner,Hervin Scicchitano Ongenda,34539.0,Left Wing,87,Paris Saint-Germain,131,['699fed3f-782d-4133-ba15-d8f86496fcd5'],32,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:32.619,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.423589,,,,,,,,,,,075b56b5-dcfe-4537-9363-7cb168932b55,3635,,,"[88.4, 24.7]",3901196,81,,,,,0.18793958,fa07bc74-edc1-4531-8880-f30e5aa357cb,Left Foot,,,"[104.7, 27.8]",True,Ground Pass,,16.592167,,,Zlatan Ibrahimović,3672.0,,,,Through Ball,True,,2,From Counter,Adrien Rabiot,3026.0,Right Center Midfield,159,Paris Saint-Germain,131,['9db273ba-f8e0-4e75-b05a-a6d703d11aa8'],46,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:46.883,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.119778,,,,,,,,,,,b2c5ae55-b973-4e83-a828-35362980ed96,507,,,"[90.1, 58.3]",3901195,13,,,,,0.9530406,2296a217-f07f-45a3-9dd2-abf34e73fd68,Right Foot,,,"[98.2, 69.7]",True,Ground Pass,,13.984634,,,Nolan Roux,3179.0,,,,Through Ball,True,,1,From Counter,Kévin Malcuit,4382.0,Right Back,40,Saint-Étienne,135,['e6312caf-77ff-46a6-968e-3f29be4bfeba'],54,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:54.722,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.917767,,,,,,,,,,,7a9391e8-3d12-4c6b-b00c-ab0263255c2b,2383,,,"[120.0, 0.1]",3901194,55,,,,,1.625566,c4eb692a-4cbb-491e-aa07-5ae37a1f6c25,Right Foot,,,"[117.5, 45.7]",True,High Pass,True,45.66848,,,Adam Ounas,10448.0,,,True,Inswinging,,Corner,2,From Corner,Thomas Touré,3408.0,Right Wing,141,Bordeaux,146,['18151529-113c-47f9-ad7d-f9df5008b196'],35,,,,,,,,,,,,,,,,Bordeaux,146,00:10:35.444,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.862965,,,,,,,,,,,d3f1169b-ddba-4294-adc6-3e5539dae163,3046,,,"[118.1, 22.1]",3901193,64,,,,,1.6994352,bb59c3f9-fbe5-41b7-babf-386bb3ceb853,Left Foot,True,,"[115.5, 42.2]",True,Ground Pass,,20.267462,,,Vágner Silva de Souza,18953.0,,,,,,,2,From Throw In,Thomas Lemar,3245.0,Left Wing,129,AS Monaco,129,['4c0e341d-832b-4a09-bf9a-f71462c012fe'],34,,,,,,,,,,,,,,,,AS Monaco,129,00:19:34.695,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.271487,,,,,,,,,,,2ee8706e-2976-4ba0-8f4f-596b4a932d84,3169,,,"[118.0, 16.3]",3901192,83,,,,,1.5446829,9bb67958-068f-4766-bfc8-e469b3ccdf4d,Left Foot,True,,"[118.7, 43.1]",True,High Pass,,26.809141,,,Axel Ngando,29875.0,,,,,,,2,Regular Play,Gaël Danic,7349.0,Center Attacking Midfield,173,Bastia,2736,['8f7bcb36-f22b-4e1a-8751-f4439dfba20b'],46,,,,,,,,,,,,,,,,Bastia,2736,00:38:46.599,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.474623,,,,,,,,,,,48fa220b-e409-4211-abc5-f9b1e9706217,640,,,"[65.3, 73.1]",3901191,13,,,,,-0.050462175,84692826-c7d8-460b-b89f-c9af3ccc5b14,Right Foot,,,"[95.0, 71.6]",True,Ground Pass,,29.737854,,,Hatem Ben Arfa,16462.0,,,,,,,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,26,OGC Nice,136,['72ed30e2-6be5-4c2a-8ad7-716d1405a389'],16,,,,,,,,,,,,,,,,OGC Nice,136,00:13:16.394,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.314652,,,,,,,,,,,6ac79373-90eb-4ba4-b7ea-fe3d2b06704f,2846,,,"[87.5, 55.4]",3901191,65,,,,,-0.8044073,b4359316-48e7-4b51-9736-e14df4eda055,Left Foot,,,"[100.4, 42.0]",True,Ground Pass,,18.60027,,,Alassane Pléa,3230.0,,,,Through Ball,True,,2,Regular Play,Hatem Ben Arfa,16462.0,Center Attacking Midfield,134,OGC Nice,136,['96641654-f16b-4d52-92bd-0cc407029d9d'],20,,,,,,,,,,,,,,,,OGC Nice,136,00:20:20.080,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.964553,,,,,,,,,,,a603f597-66b4-492f-9269-1f5bde69900b,3755,,,"[117.5, 24.6]",3901191,87,,,,,2.2904212,d88d2b69-92ed-4324-9615-53082452740c,Left Foot,True,True,"[109.7, 33.5]",True,Ground Pass,,11.834272,,,Jean Michaël Seri,3359.0,,,,,,,2,Regular Play,Valère Germain,3210.0,Left Center Forward,178,OGC Nice,136,"['19d657e6-c5d8-497d-b1cc-b658742ccac0', 'b9fbbf85-d838-430b-adcc-a2d3d19411ca']",14,,,,,,,,,,,,,,,,OGC Nice,136,00:42:14.771,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
