counterpress,duration,id,index,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,team,team_id,timestamp,type,under_pressure,pass_goal_assist,pass_straight,pass_no_touch,pass_miscommunication,formation,position_id,position_name,jersey_number
,1.133671,45ddfb48-fdda-40c3-990d-fb9ef6e8fee9,90,"[93.5, 39.3]",3754058,1,,,,-0.75360674,72596ffe-393e-4a75-82c6-5fb82ae36d4d,Left Foot,,,,"[108.1, 25.6]",Ground Pass,,20.021238,,,Junior Stanislas,3463.0,True,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,4,AFC Bournemouth,28,['a4048180-c1b9-4f93-bf53-12043d93c9d2'],30,AFC Bournemouth,28,00:01:30.351,Pass,,,,,,4141.0,15.0,Left Center Midfield,8.0
,2.221895,ab2aac8d-dcc9-48db-92a5-0034978138ad,220,"[63.8, 60.1]",3754058,4,,,,0.064968675,b2bae775-5dd8-45bf-9b84-191c7849f707,Left Foot,,,,"[105.3, 62.8]",High Pass,,41.587738,,,Joshua King,3346.0,True,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,9,AFC Bournemouth,28,['10aa06bc-e169-4380-afd9-4b8f839bde29'],19,AFC Bournemouth,28,00:04:19.180,Pass,,,,,,4141.0,10.0,Center Defensive Midfield,6.0
,2.684896,25c558b5-fe79-48d8-8bc7-e0462ba594cb,437,"[86.9, 14.5]",3754058,9,,,,0.93078256,7c4227e5-0759-4633-93ea-bbbe291bbd72,Right Foot,True,,,"[114.3, 51.3]",High Pass,,45.88028,,,Riyad Mahrez,3814.0,True,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,16,Leicester City,22,['ae95759e-b2e6-417a-ab9c-1fe0f2d518b8'],17,Leicester City,22,00:09:17.927,Pass,,,,,,442.0,16.0,Left Midfield,11.0
,1.089281,880f1a79-5a60-4133-8eee-24eb5b531539,577,"[119.6, 27.8]",3754058,13,,,,1.9747144,8e3a6f10-64e4-49bf-a157-16b15b552713,Left Foot,True,,,"[114.3, 40.2]",High Pass,,13.485177,,,Joshua King,3346.0,True,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Midfield,20,AFC Bournemouth,28,['6fa7fee0-8348-429f-8ed4-81cea1553985'],10,AFC Bournemouth,28,00:13:10.184,Pass,,,,,,4141.0,16.0,Left Midfield,19.0
,3.041577,87e16d06-837f-46b8-8480-91882b2d979c,1429,"[64.4, 26.3]",3754058,32,,,,-0.24160485,e766a3d8-8a5e-42d2-aea1-378af85d8c6b,Left Foot,,,,"[99.3, 17.7]",Ground Pass,,35.943985,,,Junior Stanislas,3463.0,True,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,58,AFC Bournemouth,28,['d20bef2a-1af0-4179-a7b9-858f06ab53fd'],8,AFC Bournemouth,28,00:32:08.431,Pass,,,,,,4141.0,12.0,Right Midfield,30.0
,2.329596,e67441c6-7737-4a12-b5dc-a58a0b847025,1488,"[71.5, 53.2]",3754058,33,,,,-0.50755244,373e52d0-06f0-44bd-b62c-0a4fe528c6b4,Left Foot,,,,"[108.9, 32.4]",High Pass,,42.79486,,,José Leonardo Ulloa,3671.0,True,,,,,1,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,62,Leicester City,22,['d4071109-604c-4a71-9d5d-a992a2cf579b'],49,Leicester City,22,00:33:49.795,Pass,,,,,,442.0,12.0,Right Midfield,26.0
,0.796092,56e4259e-304a-4d46-8832-1157789af973,1600,"[114.7, 56.9]",3754058,36,,,,-2.1636415,77d83d42-ad31-42c6-a606-415f6ac199b8,Left Foot,True,True,,"[108.3, 47.4]",Ground Pass,,11.454694,,,Dan Gosling,3343.0,True,,,,,1,From Free Kick,Joshua King,3346.0,Center Forward,68,AFC Bournemouth,28,['3566eb70-2cc3-42e9-9c50-3b25e43c627d'],56,AFC Bournemouth,28,00:36:56.552,Pass,,,,,,4141.0,23.0,Center Forward,17.0
,0.997959,1b16fa70-ea64-4ef0-8756-0e0682267c6a,1613,"[82.6, 29.5]",3754058,37,,,,-0.23109066,12ab3780-190a-477f-b832-8c612d0fd5b0,Left Foot,,,,"[106.4, 23.9]",Ground Pass,,24.44995,,,Jamie Vardy,10960.0,True,,Through Ball,True,,1,From Goal Kick,Riyad Mahrez,3814.0,Right Midfield,69,Leicester City,22,['5f139876-154b-4083-9201-f6bd93cf0bd7'],40,Leicester City,22,00:37:40.532,Pass,,,,,,442.0,12.0,Right Midfield,26.0
,2.599783,c031d4d2-03e8-48aa-95d6-d55f51c30681,2193,"[44.2, 9.6]",3754058,50,,,,0.2806409,75d2cbc8-05fb-4749-867b-2bf99fada8ff,Right Foot,,,,"[89.3, 22.6]",High Pass,,46.936234,,,Jamie Vardy,10960.0,True,,Through Ball,True,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,93,Leicester City,22,['9dbd4470-1a43-41d9-b085-03c69e66623d'],3,Leicester City,22,00:05:03.796,Pass,,,,,,442.0,16.0,Left Midfield,11.0
,1.351711,064f1f94-efd5-4224-8047-2acf473c7023,2663,"[85.4, 18.0]",3754058,62,,,,1.9494474,7c27fea2-e387-423b-ae7b-cd60be0ec1e7,Right Foot,,,,"[78.0, 36.6]",Ground Pass,,20.017992,,,Adam Smith,6409.0,True,,,,,2,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,118,AFC Bournemouth,28,['1b730649-898d-4727-9efd-51968cc12277'],56,AFC Bournemouth,28,00:17:56.573,Pass,,,,,,4141.0,10.0,Center Defensive Midfield,6.0
,1.931479,63640ff6-d281-428d-b762-9bf6b948b23c,2770,"[95.1, 0.1]",3754058,69,,,,1.1130922,a9326c0b-1e10-43f1-8d0d-de63ca8a6114,,,,,"[108.4, 27.1]",High Pass,,30.098007,,,Robert Huth,40123.0,True,,,,Throw-in,2,From Throw In,Christian Fuchs,3812.0,Left Back,129,Leicester City,22,['a6d2ffc8-0f92-4f12-90bb-87594aa1020c'],8,Leicester City,22,00:24:08.052,Pass,,,,,,442.0,6.0,Left Back,28.0
,1.844992,dda8b1bd-cd8a-4365-84f4-4f4d14df87aa,2789,"[95.7, 1.6]",3754058,69,,,,1.3355639,24f7f6d4-bbb0-45da-8414-2cb58af7d8f4,Right Foot,,,,"[98.6, 13.7]",Low Pass,,12.442669,,,Charlie Daniels,3345.0,True,,,,,2,Regular Play,Junior Stanislas,3463.0,Left Midfield,135,AFC Bournemouth,28,"['0be3c481-ebe4-4d1a-85dc-79c72e1384d3', 'b1b8717a-11f5-46ea-b327-62f4e254f931']",39,AFC Bournemouth,28,00:24:39.428,Pass,True,,,,,4141.0,16.0,Left Midfield,19.0
,0.713026,d306ddd2-19da-4e16-b2f7-94bbe35003a0,3001,"[109.3, 68.3]",3754058,75,,,,-1.5793431,7db239ff-9ff2-4e31-bb58-acb3a1cba52e,Right Foot,True,,,"[109.1, 44.9]",Ground Pass,,23.400854,,,N''Golo Kanté,3961.0,True,,,,,2,From Throw In,Ritchie De Laet,28782.0,Right Back,149,Leicester City,22,['4cc13d8e-eeb5-47eb-bb3a-645a534965c7'],35,Leicester City,22,00:30:35.670,Pass,,,,,,,,,
,0.583152,745825e4-1020-48e2-b0ff-44297c0f178a,3144,"[95.7, 60.0]",3754058,79,,,,-1.4963075,3ca8bc18-6083-4d5a-afc1-4dc20de42e43,Left Foot,,,,"[96.2, 53.3]",Ground Pass,,6.718631,,,Dan Gosling,3343.0,True,,,,Recovery,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,160,AFC Bournemouth,28,['5abd3704-2d4b-4f06-ac24-88cfc00af982'],50,AFC Bournemouth,28,00:34:50.401,Pass,,,,,,4141.0,12.0,Right Midfield,30.0
,1.157077,0af56938-0107-4d36-8a4b-d4f742097cd6,3238,"[120.0, 80.0]",3754058,82,,,,-1.7763458,ae5dfce5-95e6-47b1-b2e3-abc11d7d59f2,Left Foot,,,,"[114.6, 54.1]",High Pass,True,26.456945,,,Jamie Vardy,10960.0,True,,Inswinging,,Corner,2,From Corner,Riyad Mahrez,3814.0,Right Midfield,167,Leicester City,22,['473c24d9-2f8b-4cdc-b970-90379b2c304e'],58,Leicester City,22,00:37:58.060,Pass,,,,,,442.0,12.0,Right Midfield,26.0
,1.5689,00681dcb-9d2e-41af-9ba7-6970fed42cdc,3289,"[85.9, 34.1]",3754058,84,,,,-1.0647213,39ba03e1-5445-4735-a38e-c0b8330d9883,Right Foot,,,,"[99.7, 9.2]",Ground Pass,,28.468403,,,N''Golo Kanté,3961.0,True,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,171,Leicester City,22,['ce055397-76d2-4f15-ab2f-98a5fc28deac'],55,Leicester City,22,00:39:55.818,Pass,,,,,,442.0,13.0,Right Center Midfield,4.0
,1.173218,a859482d-f785-4b8d-a387-bdc8f8d0191e,3299,"[106.7, 42.0]",3754058,85,,,True,-2.9265778,4a791b58-400d-412b-89e9-7d6a8dc6d454,,,,,"[98.0, 40.1]",Low Pass,,8.905055,,,Danny Drinkwater,3662.0,True,,,,Recovery,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,171,Leicester City,22,"['34616306-e039-481f-a322-4eb0b41107d9', 'ba063e63-a712-45ad-a9ad-323b5e76630f']",7,Leicester City,22,00:40:07.562,Pass,True,,,,,442.0,24.0,Left Center Forward,9.0
,1.230272,ec598873-5683-4181-827a-d462455f4e2c,3397,"[81.6, 23.0]",3754058,88,,,,1.4814125,a2904741-25d0-4824-aa20-1aed74d26389,Right Foot,,,,"[83.5, 44.2]",Ground Pass,,21.284971,,,Riyad Mahrez,3814.0,True,,,,,2,From Free Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,180,Leicester City,22,['a3d35f07-e26d-4273-be35-f7782aab1eab'],16,Leicester City,22,00:43:16.238,Pass,,,,,,442.0,11.0,Left Defensive Midfield,14.0
,1.607902,c8e1acf9-81d0-4554-a92a-c3c3cf91399f,3407,"[114.4, 13.1]",3754058,88,,,,2.6300366,0deef0c6-856b-469c-bfaa-15264d794cd2,Left Foot,,,,"[97.3, 22.7]",Low Pass,,19.610456,,,N''Golo Kanté,3961.0,True,,,,Recovery,2,From Corner,Christian Fuchs,3812.0,Left Back,181,Leicester City,22,['05e84904-57d6-4f87-bdf9-84ed0d788aee'],41,Leicester City,22,00:43:41.436,Pass,,,,,,442.0,6.0,Left Back,28.0
,1.419839,5469694d-e75e-45b6-895f-68522d6aaec8,352,"[110.5, 60.1]",3754245,10,,,,-2.2794225,9df6670f-397b-46f1-ae04-5284d61ecdad,Right Foot,,,,"[98.5, 46.1]",Low Pass,,18.439089,,,Lee Cattermole,10783.0,True,,,,,1,Regular Play,Sebastian Larsson,5617.0,Right Wing,19,Sunderland,41,['9bed975f-ca0b-431d-95f2-a067b34091e2'],38,Sunderland,41,00:10:38.739,Pass,,,,,,4231.0,17.0,Right Wing,7.0
,2.564124,57ebc407-da27-4844-8440-7c79a47c411d,359,"[95.3, 38.4]",3754245,10,,,,0.69473827,8841291a-3cf9-4b83-9f1e-8249f5e2c3ce,Right Foot,,,,"[112.7, 52.9]",High Pass,,22.649725,,,Steven Fletcher,9554.0,True,,Through Ball,True,,1,Regular Play,Lee Cattermole,10783.0,Right Center Midfield,19,Sunderland,41,['136592f8-f909-4956-acd6-04a6d725b697'],43,Sunderland,41,00:10:43.856,Pass,,,,,,4231.0,13.0,Right Center Midfield,6.0
,1.009037,a82ab312-7062-4053-8058-d924ba0769ea,366,"[112.7, 28.3]",3754245,11,,,,1.3705463,d3772dd6-6eea-455c-8730-2440db142ee3,Left Foot,,,,"[116.8, 48.5]",High Pass,,20.611889,,,Billy Jones,10503.0,True,,,,,1,From Corner,Yann Gérard M''Vila,4429.0,Left Center Midfield,20,Sunderland,41,['1dc1e722-4ad0-459d-9123-d39705404292'],14,Sunderland,41,00:11:14.609,Pass,,,,,,4231.0,15.0,Left Center Midfield,21.0
,0.690506,9a749dc4-9546-488d-a464-b187044b7ae1,372,"[116.8, 41.3]",3754245,11,,,,1.6475682,c713f4f8-c545-4b26-aa5d-89ac6cc98c79,Right Foot,,,,"[116.3, 47.8]",Low Pass,,6.519202,,,Billy Jones,10503.0,True,,,,Recovery,1,From Corner,Fabio Borini,7171.0,Left Wing,20,Sunderland,41,['58386c7e-3363-4dee-aeab-5bf674a8fc89'],16,Sunderland,41,00:11:16.502,Pass,,,,,,4231.0,21.0,Left Wing,9.0
,1.497471,1d2e4965-fd67-41e9-b429-5afdb176742e,691,"[83.6, 41.0]",3754245,20,,,,1.1316004,9db4c8b0-c2a7-4005-903c-cfb9d3160207,Left Foot,,,,"[90.6, 55.9]",Ground Pass,,16.462381,,,Stéphane Sessègnon,2966.0,True,,,,,1,Regular Play,Saido Berahino,4630.0,Left Center Forward,37,West Bromwich Albion,27,['27f8ba72-9682-4108-805f-58ef8d2bdd1f'],59,West Bromwich Albion,27,00:20:59.360,Pass,,,,,,442.0,24.0,Left Center Forward,18.0
,0.916718,7da9eeaa-ae53-4b0c-9b79-f306e06bca43,983,"[74.2, 69.6]",3754245,30,,,,-1.2646917,aea068d9-2c90-4411-b65e-880698d32c34,Right Foot,,,,"[80.9, 48.4]",Ground Pass,,22.233534,,,Jordi Gómez García-Penche,43627.0,True,,,,Free Kick,1,From Free Kick,Sebastian Larsson,5617.0,Right Wing,53,Sunderland,41,['8f824cc3-0223-4e9d-9862-ead2404e7698'],12,Sunderland,41,00:30:12.161,Pass,,,,,,4231.0,17.0,Right Wing,7.0
,2.255852,d82c16ba-0dc1-4c6b-9cee-fdaca5c34a2f,1210,"[82.5, 40.2]",3754245,36,,,,1.5947152,65ec9af8-2abd-4b6d-b950-e2618054fb65,Right Foot,,,,"[82.0, 61.1]",Ground Pass,,20.90598,,,Craig Dawson,3523.0,True,,,,,1,Regular Play,Claudio Ariel Yacob,3967.0,Left Center Midfield,66,West Bromwich Albion,27,['2f811cf4-2f28-43d0-9d37-a9c5d941fa64'],18,West Bromwich Albion,27,00:36:18.401,Pass,,,,,,442.0,15.0,Left Center Midfield,5.0
,0.703396,a48277b2-091e-4981-8b5a-7367dd2ec332,1428,"[112.0, 25.5]",3754245,42,,,,1.6124389,2f1d12cd-d897-41e1-844b-fe0dc220a835,Head,,,,"[111.7, 32.7]",High Pass,,7.2062473,,,José Salomón Rondón Giménez,4041.0,True,,,,,1,From Throw In,James McClean,3514.0,Left Midfield,79,West Bromwich Albion,27,['cd232d64-d06b-4ab3-b0ac-17590908bdd1'],48,West Bromwich Albion,27,00:42:48.846,Pass,,,,,,442.0,16.0,Left Midfield,14.0
,1.06171,e2e0995e-4a8d-4f92-8475-bb738c6e419f,1656,"[105.1, 66.3]",3754245,47,,,,-1.3630531,3b2a5d37-0cc0-4f35-86f2-005e50c7af03,Left Foot,True,,,"[109.4, 45.9]",High Pass,,20.84826,,,José Salomón Rondón Giménez,4041.0,True,,,,,2,From Free Kick,Craig Dawson,3523.0,Right Back,93,West Bromwich Albion,27,['90a39e6d-b729-45ec-8991-f7e1d29ec885'],33,West Bromwich Albion,27,00:02:33.344,Pass,,,,,,442.0,2.0,Right Back,25.0
,1.439368,8d987336-eac2-44e9-9cb3-c565e8a51db8,2014,"[111.4, 6.6]",3754245,60,,,,1.5777892,421a13d2-e5c2-4c22-8992-d342712291f7,Left Foot,True,,,"[111.2, 35.2]",High Pass,,28.600698,,,José Salomón Rondón Giménez,4041.0,True,,,,,2,From Free Kick,Chris Brunt,3541.0,Left Back,115,West Bromwich Albion,27,['02599528-d8ec-4f91-b30e-3ac87da0fb12'],55,West Bromwich Albion,27,00:15:55.789,Pass,,,,,,442.0,6.0,Left Back,11.0
,2.405792,bb9b73cc-aa9f-4438-a6ad-2c0755326bb4,2465,"[99.5, 71.3]",3754245,72,,,,-1.1918691,7e52d7ad-af7d-40d8-9314-fa916c8f6cab,Left Foot,True,,,"[116.9, 27.6]",High Pass,,47.036686,,,Saido Berahino,4630.0,True,True,,,,2,Regular Play,James McClean,3514.0,Left Midfield,134,West Bromwich Albion,27,['5d6c6a21-b6cc-4d9b-8069-33e341ac8522'],48,West Bromwich Albion,27,00:27:48.438,Pass,,,,,,442.0,16.0,Left Midfield,14.0
,0.647025,3284a614-8574-47c9-b77a-be9ebb638550,2472,"[85.9, 49.4]",3754245,73,,,True,-0.20018107,2ab56854-a17b-4aad-9ad5-1a7aa8395099,,,,,"[92.8, 48.0]",Low Pass,,7.0405965,,,Jermain Defoe,3337.0,True,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Forward,135,Sunderland,41,"['206519a9-35e0-49c9-809a-79fc284578ee', 'cd8f8126-334c-41df-b3fc-78fac6d8b672']",9,Sunderland,41,00:28:09.770,Pass,True,,,,,4231.0,23.0,Center Forward,26.0
,2.312613,01b34c89-d6b7-4a1e-8ccc-a469e8378d5e,2531,"[105.1, 23.3]",3754245,75,,,,2.2142975,5b1989f8-b85e-4d4c-bf7d-8e886dc5b600,Right Foot,,,,"[97.6, 33.3]",Low Pass,,12.5,,,Jermain Defoe,3337.0,True,,,,,2,From Corner,Fabio Borini,7171.0,Left Wing,138,Sunderland,41,"['592fd275-2865-4306-9a37-1230cd7bc01e', '8cb20087-2a57-43b7-9ff9-bc1addda52dc']",44,Sunderland,41,00:30:44.972,Pass,True,,,,,4231.0,21.0,Left Wing,9.0
,2.123378,14ea2f56-aa14-44e3-ad67-fbf0c5ec0de4,2601,"[43.2, 41.7]",3754245,77,,,,-0.8766078,4b13ca23-24d4-491b-89b6-df16309341ad,Left Foot,,,,"[58.1, 23.8]",Ground Pass,,23.289911,,,Yann Gérard M''Vila,4429.0,True,,,,,2,Regular Play,Adam Johnson,42902.0,Right Wing,141,Sunderland,41,['482488c5-d3fc-4ce9-b0b5-d9135fa36b36'],3,Sunderland,41,00:32:03.934,Pass,,,,,,,,,
,0.961644,0651c462-e7a2-403e-a002-8b65c27df2f6,2879,"[105.3, 20.6]",3754245,86,,,,1.5191182,17adfb3d-a9d8-414c-bdfe-ee097c14ad96,Left Foot,,,,"[106.5, 43.8]",High Pass,,23.231014,,,Danny Graham,4217.0,True,,,,,2,From Throw In,Adam Johnson,42902.0,Right Wing,155,Sunderland,41,['e4d9e027-f401-483e-bb03-2e9ea9f5f004'],32,Sunderland,41,00:41:32.915,Pass,,,,,,,,,
,1.578642,32887d2e-0ae7-43ff-94b5-8fb21846b147,792,"[80.0, 66.2]",3754136,20,,,,-1.813444,2021a592-5d07-44cf-aff1-8fc5a28edd12,Right Foot,,,,"[72.5, 35.9]",Low Pass,,31.21442,,,Idrissa Gana Gueye,3436.0,True,,,,,1,From Throw In,Ashley Westwood,3583.0,Right Center Midfield,48,Aston Villa,59,['e36dafec-7795-4158-8e4b-64fb20486474'],47,Aston Villa,59,00:20:47.634,Pass,,,,,,41212.0,13.0,Right Center Midfield,15.0
,1.704096,d6f6228e-48d1-49bb-a0de-352653457a2d,1143,"[96.3, 70.6]",3754136,29,,,,-1.1870235,92561fec-29ca-4e43-a0b0-f0510c174a3b,Right Foot,True,,,"[111.2, 33.7]",High Pass,,39.794724,,,Papiss Demba Cissé,30289.0,True,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,68,Newcastle United,37,['89566f4b-68b9-4550-bb52-aa0c311d1acf'],18,Newcastle United,37,00:29:18.020,Pass,,,,,,4231.0,2.0,Right Back,22.0
,1.571419,7db7c0b0-eeb7-47b2-a1eb-ab7eb29c5c14,1361,"[93.3, 67.3]",3754136,36,,,,-1.252019,908cda03-2a44-4813-b259-988ecc5bdaab,Left Foot,True,,,"[103.3, 37.0]",High Pass,,31.907522,,,Aleksandar Mitrović,4269.0,True,,,,Free Kick,1,From Free Kick,Jack Colback,9649.0,Left Defensive Midfield,81,Newcastle United,37,['6c7e1977-6a09-4c41-a4a0-fbacf32193d6'],32,Newcastle United,37,00:36:32.152,Pass,,,,,,4231.0,11.0,Left Defensive Midfield,4.0
,2.117364,252cf15d-6bc6-4337-a52b-a72983cb36a3,1365,"[120.0, 0.1]",3754136,37,,,,1.7846785,58b8f80c-6544-486c-8329-fdb52321a7ba,Right Foot,,,,"[109.9, 46.6]",Low Pass,,47.58424,,,Fabricio Coloccini,26207.0,,True,Straight,,Corner,1,From Corner,Siem Stefan de Jong,8061.0,Center Attacking Midfield,82,Newcastle United,37,['afcaa5dc-18ef-45c5-b3a4-f2603170c813'],5,Newcastle United,37,00:37:05.645,Pass,,True,True,,,4231.0,19.0,Center Attacking Midfield,10.0
,1.313657,406a5a5d-27a4-429f-9bf1-ff4b9b7af49f,1390,"[112.4, 48.5]",3754136,38,,,,1.484058,b555b3d6-be40-4599-9945-de181b11b03e,Right Foot,,,,"[112.8, 53.1]",Ground Pass,,4.6173587,,,Ashley Westwood,3583.0,True,,,,,1,From Kick Off,Jordan Veretout,7153.0,Center Attacking Midfield,83,Aston Villa,59,['b8efd542-b63b-4ed0-91e3-964f389155a7'],28,Aston Villa,59,00:38:28.618,Pass,,,,,,41212.0,19.0,Center Attacking Midfield,17.0
,1.538745,31e2e47f-2ff2-49ab-85e7-8915d730abfe,2127,"[116.1, 22.6]",3754136,56,,,,1.523024,6c87fe49-cbf9-4fe7-99e2-1f817c49e860,Right Foot,True,,,"[117.3, 47.7]",High Pass,,25.12867,,,Siem Stefan de Jong,8061.0,True,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Wing,125,Newcastle United,37,['379ebae8-77ac-4241-b71b-e2d867773d18'],12,Newcastle United,37,00:11:12.798,Pass,,,,,,4231.0,21.0,Left Wing,5.0
,2.033691,5e1d9439-867a-42d4-b7cd-2d6010ff7cc5,2220,"[107.5, 70.6]",3754136,59,,,,-1.5707964,21dc66fe-a1cb-407b-a0f5-53eeb7de2536,Right Foot,True,,,"[107.5, 38.7]",High Pass,,31.9,,,Rudy Gestede,19362.0,True,,,,,2,From Free Kick,Alan Hutton,9642.0,Right Back,132,Aston Villa,59,['989cd9df-6058-4718-85b2-204e886caeb2'],25,Aston Villa,59,00:14:25.280,Pass,,,,,,41212.0,2.0,Right Back,21.0
,2.459934,116f66bf-14c3-40ee-831d-0724b96af967,2232,"[97.9, 72.3]",3754136,60,,,,-1.4198241,fd7a29a2-13b1-4088-bc25-d26d298bd2fc,Left Foot,True,,,"[105.4, 23.0]",High Pass,,49.86722,,,Jordan Ayew,3450.0,,True,,,,2,From Corner,Jordan Veretout,7153.0,Center Attacking Midfield,134,Aston Villa,59,['1f64b30c-fb17-4122-b8af-92f280adf250'],32,Aston Villa,59,00:15:32.298,Pass,,True,,,,41212.0,19.0,Center Attacking Midfield,17.0
,0.803896,84c3b730-db2d-4d0f-bb52-512fb59cc601,2689,"[114.5, 60.6]",3754136,73,,,,-1.7647555,4cb5eecd-4909-4a78-83b3-d3697adf86b3,Right Foot,True,True,,"[111.2, 43.8]",Ground Pass,,17.12104,,,Georginio Wijnaldum,3567.0,True,,,,,2,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Center Attacking Midfield,157,Newcastle United,37,['fdc5cad7-d80c-4adb-b274-5c39da04bdb0'],14,Newcastle United,37,00:28:14.815,Pass,,,,,,4231.0,19.0,Center Attacking Midfield,17.0
,1.391971,1025ae28-1209-4e2a-9e95-06560e7bf3a8,2967,"[120.0, 0.1]",3754136,82,,,,1.8249551,cd6d87b2-8075-4314-926a-a3d2419785b6,Right Foot,,,,"[110.7, 35.9]",High Pass,,36.988243,,,Aleksandar Mitrović,4269.0,True,,Straight,,Corner,2,From Corner,Ayoze Pérez Gutiérrez,3076.0,Center Attacking Midfield,182,Newcastle United,37,['0e057db1-c928-49f9-94b8-93bffe0e2542'],54,Newcastle United,37,00:37:54.864,Pass,,,True,,,4231.0,19.0,Center Attacking Midfield,17.0
,1.476395,f21f3986-64bb-41b3-abcd-12ca26d3433c,3108,"[120.0, 0.1]",3754136,87,,,,1.8494937,c1b62a78-92db-4906-87f9-2f93efc2c148,Right Foot,,,,"[110.5, 33.3]",High Pass,True,34.532448,,,Rudy Gestede,19362.0,True,,Inswinging,,Corner,2,From Corner,Jordan Veretout,7153.0,Right Midfield,194,Aston Villa,59,['3ee5fa03-72c6-4750-9c1b-71b1d364b92d'],34,Aston Villa,59,00:42:34.711,Pass,,,,,,41212.0,19.0,Center Attacking Midfield,17.0
,0.514868,851dbd9e-e399-402b-92e4-bd4cbd8240e2,3221,"[106.1, 56.1]",3754136,90,,,,-1.5707964,d4b4e702-c486-436d-9cb5-d5e4a1032b17,Right Foot,,,,"[106.1, 49.2]",Ground Pass,,6.9,,,Ayoze Pérez Gutiérrez,3076.0,True,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Wing,200,Newcastle United,37,"['7f4852cd-8799-470e-a6ff-216826946aa8', 'c09037ad-b77d-4891-97a6-214dd7283b85']",1,Newcastle United,37,00:45:01.884,Pass,True,,,,,4231.0,17.0,Right Wing,7.0
,2.424869,14d45918-2652-4a0e-9af2-0bcdc378760b,3266,"[109.9, 0.1]",3754136,92,,,,2.3786626,142ee16a-1922-434d-8c5d-4d44dcc283b6,,,,,"[91.7, 17.5]",Low Pass,,25.179358,,,Carlos Alberto Sánchez Moreno,5685.0,True,,,,Throw-in,2,From Throw In,Leandro Bacuna,9533.0,Left Back,206,Aston Villa,59,['4ccea8e3-2b14-481d-84b1-02dd5e26ee56'],20,Aston Villa,59,00:47:20.352,Pass,,,,,,41212.0,6.0,Left Back,7.0
,0.73653,5031237e-180b-4055-ac97-8e54d6a1891f,325,"[93.4, 15.0]",3754037,6,,,,1.2751268,c2efcf8a-a8cb-4fdb-ae09-b1e9e2fbe8c2,Right Foot,,,,"[98.7, 32.4]",Ground Pass,,18.189283,,,Tom Cleverley,3683.0,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,14,Everton,29,"['04852ee4-8c61-4435-8f56-6f535d31d913', '8bec4326-9e4f-47e1-b653-df900a817bd8']",39,Everton,29,00:06:39.818,Pass,True,True,,,,4231.0,19.0,Center Attacking Midfield,20.0
,0.39286,a0bf6147-a4ce-45a1-b30b-c444d579bac6,401,"[106.8, 42.7]",3754037,8,,,,-1.1689256,9a693352-6c74-42f8-a3f0-407b047cb3c5,Right Foot,,,,"[110.2, 34.7]",Low Pass,,8.692526,,,Marc Pugh,3646.0,,,,,,1,From Kick Off,Joshua King,3346.0,Right Center Forward,15,AFC Bournemouth,28,"['77935d48-1b53-409a-92e3-17a4ecac5aa1', '84e3a6bf-e4f8-4245-8dff-bbb493660dd7']",30,AFC Bournemouth,28,00:08:30.947,Pass,True,True,,,,442.0,22.0,Right Center Forward,7.0
,1.155982,e530073c-5d02-4f27-b5e4-c52eb7c26cdd,754,"[114.6, 7.0]",3754037,17,,,,1.8605689,370be3a1-a05a-4a5c-a699-8849d41ac04e,Left Foot,,True,,"[108.1, 28.8]",Ground Pass,,22.748407,,,Ross Barkley,4275.0,True,,,,,1,Regular Play,Leighton Baines,3518.0,Left Back,30,Everton,29,['e7724189-3776-4fdb-a7a1-67747cdcab24'],30,Everton,29,00:17:30.619,Pass,,,,,,4231.0,6.0,Left Back,3.0
