50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,bad_behaviour_card,dribble_overrun,miscontrol_aerial_won,pass_deflected,pass_inswinging,pass_straight,pass_through_ball,ball_recovery_offensive,block_deflection,block_offensive,shot_one_on_one,dribble_no_touch,foul_committed_offensive,shot_deflected,shot_open_goal,block_save_block,goalkeeper_punched_out,foul_won_penalty,shot_redirect,goalkeeper_success_in_play,goalkeeper_shot_saved_off_target,shot_saved_off_target,shot_follows_dribble,goalkeeper_shot_saved_to_post,shot_saved_to_post,goalkeeper_lost_in_play,goalkeeper_lost_out,half_start_late_video_start,player_off_permanent,pass_start_x,pass_start_y,pass_end_x,pass_end_y
,,,,,,,,,,,,,,,0.815814,,,,,,,,,,,,,0f7c3e18-a2c6-480c-b9f6-2ebb09258bba,3473,,,"[93.6, 25.9]",3879701,76,,,,0.18044803,add0c481-34df-47dd-8945-7fdf8ceeecaa,Right Foot,,,"[108.4, 28.6]",True,Ground Pass,15.044268,,,,,Paulo Bruno Exequiel Dybala,5743.0,,,Through Ball,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,131,Juventus,224,['91c06cdb-a271-42b7-87fc-31cf9dda443f'],19,,,,,,,,,,,,,,,,Juventus,224,00:31:19.538,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,93.6,25.9,108.4,28.6
,,,,,,,,,,,,,,,0.882256,,,,,,,,,,,,,cd8ad008-5baf-4c91-92c0-5b7edd103f04,1461,,,"[113.4, 26.7]",3879700,34,,,,2.4558632,87056ce6-d3eb-432d-8d95-8af9dda4fc23,Right Foot,,,"[110.1, 29.4]",True,Ground Pass,4.263801,,,,,Robin Quaison,8552.0,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,78,Palermo,2256,['7b29ce6a-2929-4a0d-8e44-b11fdc527791'],39,,,,,,,,,,,,,,,,Palermo,2256,00:34:39.372,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4,26.7,110.1,29.4
,,,,,,,,,,,,,,,1.294337,,,,,,,,,,,,,19aa04bd-a8bd-462a-a411-60c3fec3d723,3137,,,"[80.9, 32.7]",3879700,76,,,,-1.7383288,4be4ab1b-d520-491b-9122-98348439f72c,Left Foot,,,"[78.6, 19.1]",True,Ground Pass,13.793115,,,,,Achraf Lazaar,10032.0,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,180,Palermo,2256,"['15cd2d81-cbe4-460e-a55a-94e9055a2d7e', '73a4b00d-7eae-4523-b89b-d9d4ad3787ac']",17,,,,,,,,,,,,,,,,Palermo,2256,00:31:17.906,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9,32.7,78.6,19.1
,,,,,,,,,,,,,,,1.430562,,,,,,,,,,,,,ef3a317f-1cc3-4e63-96aa-fc390f73182c,3186,,,"[120.0, 0.1]",3879700,78,,,,1.6794097,01ca2cd5-51de-4f84-ad38-b96d2b1dda41,Right Foot,,,"[115.9, 37.7]",True,High Pass,37.822876,,,,,Cyril Théréau,8272.0,,,Inswinging,Corner,2,From Corner,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,183,Udinese,230,['0eeff6bb-d026-4ed1-b6bc-6f951dc26676'],33,,,,,,,,,,,,,,,,Udinese,230,00:33:33.951,Pass,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,115.9,37.7
,,,,,,,,,,,,,,,1.643764,,,,,,,,,,,,,77e62ec2-e355-493e-bb96-632af342e94e,3445,,,"[86.3, 20.1]",3879700,86,,,,0.7951066,1d0a9baa-b72e-4cc3-8ad6-3ffee4ceed31,Right Foot,,,"[91.4, 25.3]",True,High Pass,7.283543,,,,,Aleksandar Trajkovski,30512.0,,,,,2,From Corner,Uroš Đurđević,23846.0,Right Center Forward,193,Palermo,2256,['6524964b-a311-4428-a088-3b5ca22dae8a'],17,,,,,,,,,,,,,,,,Palermo,2256,00:41:17.213,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,20.1,91.4,25.3
,,,,,,,,,,,,,,,1.305137,,,,,,,,,,,,,b8543013-55b7-497f-8f26-5c52aac2b22f,2952,,,"[120.0, 0.1]",3879706,82,,,,1.7654818,1463d66d-5617-4178-9095-200d08f29448,Left Foot,,,"[113.0, 35.6]",True,High Pass,36.18356,,,,True,Gonzalo Javier Rodríguez,25931.0,,,Outswinging,Corner,2,From Corner,Manuel Pasqual,11516.0,Left Wing Back,165,Fiorentina,239,['05e78d47-65b2-4307-add9-d62939c527ab'],43,,,,,,,,,,,,,,,,Fiorentina,239,00:37:43.639,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,113.0,35.6
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,8958d888-89c2-4e03-b04b-10343c95f000,2467,,,"[90.2, 68.3]",3878559,68,,,,-1.823985,4932b0c9-808b-45c9-b139-0ba67b8e7eaf,Right Foot,,,"[86.5, 54.0]",True,Ground Pass,14.770917,,,,,Alejandro Darío Gómez,7006.0,,,,,2,From Throw In,Maximiliano Nicol Moralez,12759.0,Right Wing,132,Atalanta,228,['c9c1f877-4785-4090-9644-e50ae14ce18e'],42,,,,,,,,,,,,,,,,Atalanta,228,00:23:42.031,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,68.3,86.5,54.0
,,,,,,,,,,,,,,,1.689343,,,,,,,,,,,,,3c9e66f6-b95a-4ca9-8842-478ca2abf8a7,1757,,,"[117.4, 73.7]",3879636,40,,,,-1.6555785,6c94ef88-5267-4490-bc95-7aacf58ae96b,Right Foot,True,,"[114.4, 38.4]",True,High Pass,35.42725,,,,,Sergio Floccari,6948.0,,,,,1,From Corner,Šime Vrsaljko,5461.0,Right Back,90,Sassuolo,232,['d60b1d84-20da-4711-bf01-502aa4fe4996'],58,,,,,,,,,,,,,,,,Sassuolo,232,00:40:58.889,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4,73.7,114.4,38.4
,,,,,,,,,,,,,,,2.011798,,,,,,,,,,,,,52d16517-bb73-4a2b-8d63-d76841267cc8,2925,,,"[68.3, 17.0]",3879627,74,,,,0.663203,8efa1aee-1682-4635-9d3b-e1febad872fa,Left Foot,,,"[100.3, 42.0]",True,High Pass,40.60788,,,,,Andrea Belotti,7471.0,,,,,2,From Throw In,Emiliano Moretti,7476.0,Left Center Back,148,Torino,241,['01c52abe-70aa-4d02-8298-fd6ea35c35f2'],31,,,,,,,,,,,,,,,,Torino,241,00:29:31.350,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,17.0,100.3,42.0
,,,,,,,,,,,,,,,0.921701,,,,,,,,,,,,,02d8c44a-cd57-4438-b35e-c31baff13eb5,1962,,,"[115.5, 27.9]",3879626,52,,,,1.3465616,4aaf1aa9-562f-41f1-93ed-61c934ee64d6,Right Foot,,,"[118.1, 39.3]",True,Ground Pass,11.692733,,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,2,From Free Kick,Adem Ljajić,5587.0,Left Wing,125,Inter Milan,238,['0541b4ee-ce2e-454b-9462-92f995e8a55e'],32,,,,,,,,,,,,,,,,Inter Milan,238,00:07:32.009,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5,27.9,118.1,39.3
,,,,,,,,,,,,,,,0.600811,,,,,,,,,,,,,cc854af1-6b84-43a4-a7f7-06cc284f96ff,3179,,,"[114.2, 56.3]",3879626,86,,,,-2.2318394,f3c5f665-b0bb-48dd-af90-7e0e2720eb2b,Right Foot,,True,"[110.7, 51.8]",True,Ground Pass,5.700877,,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,2,Regular Play,Stevan Jovetić,3434.0,Center Attacking Midfield,195,Inter Milan,238,"['383e9018-adda-40d1-95b1-aeebbbbc45c4', 'f31f0a8b-607c-4cb0-b6c1-db8b939e15ce']",14,,,,,,,,,,,,,,,,Inter Milan,238,00:41:14.699,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2,56.3,110.7,51.8
,,,,,,,,,,,,,,,1.354951,,,,,,,,,,,,,dfad241d-daa6-426b-a67a-1f49caf8934f,3360,,,"[103.4, 41.4]",3879626,91,,,,1.1031165,54374a19-407d-437b-860f-a9082a338e44,Right Foot,,,"[108.4, 51.3]",True,Ground Pass,11.090987,,,,,Marcelo Brozović,5469.0,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Wing,207,Inter Milan,238,"['d3483446-067f-47b1-9c0f-f018f3ac9ab2', 'ea6b2048-2ff7-4a2d-9c9c-11843e742a32']",26,,,,,,,,,,,,,,,,Inter Milan,238,00:46:26.446,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,41.4,108.4,51.3
,,,,,,,,,,,,,,,1.217687,,,,,,,,,,,,,e2e2fd8e-d8e8-4ffe-af3c-b823096a2cc2,1372,,,"[106.0, 44.4]",3879625,33,,,,0.06241881,b96b6487-2bf0-464b-927a-1e83e72af83d,Other,,,"[114.0, 44.9]",True,Low Pass,8.01561,,,,,Emmanuel Agyemang-Badu,24722.0,,,,,1,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,73,Udinese,230,['7de83b78-f966-4256-af33-dda4f3a047f3'],54,,,,,,,,,,,,,,,,Udinese,230,00:33:54.196,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,44.4,114.0,44.9
,,,,,,,,,,,,,,,2.114613,,,,,,,,,,,,,983f855b-3b67-4024-a1dc-5f7a4ab2bec2,791,,,"[86.0, 28.6]",3879623,16,,,,0.8579976,5facdf2a-f2c5-442c-9fe1-25ea872a5ca6,Right Foot,,,"[106.4, 52.2]",True,High Pass,31.194872,,,,,Marko Livaja,22041.0,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,39,Empoli,290,"['fb3ac6fe-50d3-4fc1-b025-7636d75c5a81', 'fe9685a9-ad0e-4c2b-9fe0-5a1c30cc6eac']",58,,,,,,,,,,,,,,,,Empoli,290,00:16:58.147,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,28.6,106.4,52.2
,,,,,,,,,,,,,,,1.511176,,,,,,,,,,,,,ab2671af-87b8-46a4-84c0-55a91726bea0,2341,,,"[113.7, 5.7]",3879623,54,,,,1.6070932,6cd8795b-6818-4c7c-ab1d-e89c3255bb89,Left Foot,True,,"[112.4, 41.5]",True,High Pass,35.823597,,,,,Nikola Kalinić,7033.0,,,,,2,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,120,Fiorentina,239,['db94525d-a4f2-46ed-b6dc-eecb60b7ea36'],59,,,,,,,,,,,,,,,,Fiorentina,239,00:09:59.762,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7,5.7,112.4,41.5
,,,,,,,,,,,,,,,1.261815,,,,,,,,,,,,,0889d500-bbc8-41fe-8318-4fcdefa08eaf,2589,,,"[112.3, 53.8]",3879623,60,,,,-1.3243383,9b453d5f-232b-4648-bce7-a204c27073f7,Right Foot,,,"[116.3, 37.9]",True,Ground Pass,16.395426,,,,,Nikola Kalinić,7033.0,,,,,2,From Corner,Khouma El Hadji Babacar,7125.0,Center Forward,128,Fiorentina,239,['38a5b288-aed0-403a-b520-3aa72e108646'],17,,,,,,,,,,,,,,,,Fiorentina,239,00:15:17.308,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.3,53.8,116.3,37.9
,,,,,,,,,,,,,,,1.098747,,,,,,,,,,,,,f792a075-f342-41d5-b5c2-5166b47d6b75,291,,,"[95.9, 62.9]",3879622,7,,,,-0.95054686,892a45ad-b1b9-4ae5-9952-e789c1edbfcf,Left Foot,True,,"[112.4, 39.8]",True,High Pass,28.387674,,,,,Roberto Inglese,7043.0,,,,Free Kick,1,From Free Kick,Valter Birsa,7045.0,Center Attacking Midfield,20,Chievo,231,['0c4db673-c010-4e0c-97b8-c047bcc70d16'],6,,,,,,,,,,,,,,,,Chievo,231,00:07:06.923,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,62.9,112.4,39.8
,,,,,,,,,,,,,,,0.77016,,,,,,,,,,,,,69276c9c-b5c9-49b2-bfb5-b3220404bfdb,478,,,"[90.3, 25.5]",3879622,13,,,,-0.13962606,fd481743-6275-440d-80cc-b30f6043bbfa,Left Foot,,,"[108.8, 22.9]",True,Low Pass,18.681808,,,,,Riccardo Meggiorini,11643.0,,,Through Ball,,1,From Free Kick,Roberto Inglese,7043.0,Right Center Forward,31,Chievo,231,['eee43f8d-bb00-449b-8940-33b81136c42e'],7,,,,,,,,,,,,,,,,Chievo,231,00:13:07.445,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,90.3,25.5,108.8,22.9
,,,,,,,,,,,,,,,1.687108,,,,,,,,,,,,,18d7e519-fa13-40ab-953e-1dae34eeb48c,1950,,,"[120.0, 80.0]",3879621,51,,,,-1.7967021,712f9fe0-331d-4dc5-8f9d-ef32ec454089,Right Foot,,,"[110.6, 39.1]",True,High Pass,41.966297,,,,True,Cesare Bovo,40427.0,,True,Outswinging,Corner,2,From Corner,Daniele Baselli,7465.0,Left Center Midfield,120,Torino,241,['2568b446-0000-4edf-acf9-3c61894ff6e3'],4,,,,,,,,,,,,,,,,Torino,241,00:06:04.340,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,80.0,110.6,39.1
,,,,,,,,,,,,,,,0.864004,,,,,,,,,,,,,8b46af46-8d33-4b29-8dbb-1606d85830c9,3062,,,"[99.4, 17.9]",3879620,66,,,,1.465307,24788ef5-12fd-470d-9fe0-b4f9778062c6,Left Foot,,,"[101.2, 34.9]",True,Ground Pass,17.095028,,,,,Lorenzo Insigne,7037.0,,,,,2,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,142,Napoli,227,['2f3e7163-2f10-4177-a389-b07e50ee46da'],44,,,,,,,,,,,,,,,,Napoli,227,00:21:44.493,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,17.9,101.2,34.9
,,,,,,,,,,,,,,,0.709276,,,,,,,,,,,,,22e41c21-fb7d-4663-bbe0-2441c1987a83,3258,,,"[108.1, 24.1]",3879620,72,,,,1.1016843,25840c52-e0a5-4e9a-a3b9-5e95f957ee88,Right Foot,,,"[115.5, 38.7]",True,Ground Pass,16.368261,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Left Wing,155,Napoli,227,"['7fbae463-051f-414c-8e2c-25c2280c94f8', 'f2f2dd5b-b28f-48a2-a4db-b55ba1a45b7f']",54,,,,,,,,,,,,,,,,Napoli,227,00:27:54.981,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1,24.1,115.5,38.7
,,,,,,,,,,,,,,,1.193501,,,,,,,,,,,,,3969ba15-fa53-4e2d-ab85-c10617731149,2743,,,"[101.0, 6.8]",3878610,88,,,,1.2481425,8a488bfe-c908-4cc1-8b69-8dbac682cbd8,Right Foot,True,,"[112.1, 40.0]",True,High Pass,35.006428,,,,,Maximiliano Nicol Moralez,12759.0,,,,,2,From Free Kick,Alejandro Darío Gómez,7006.0,Left Wing,187,Atalanta,228,['1674ac2b-fa31-4245-8bf3-06bcc1f1ce14'],45,,,,,,,,,,,,,,,,Atalanta,228,00:43:45.368,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,6.8,112.1,40.0
,,,,,,,,,,,,,,,1.92091,,,,,,,,,,,,,cd28c44c-abbc-4159-ad7b-be283956ab40,2865,,,"[92.5, 65.7]",3878610,96,,,,-0.9935537,5359985a-4ea5-46f0-9e9d-e8a6acf3c7e6,Right Foot,True,,"[113.6, 33.3]",True,High Pass,38.66484,,,,,Eros Pisano,11342.0,,,,Free Kick,2,From Free Kick,Federico Viviani,7770.0,Center Defensive Midfield,201,Hellas Verona,226,['0ba9d019-afa0-4ead-853c-5c4ab0f0d541'],5,,,,,,,,,,,,,,,,Hellas Verona,226,00:51:05.560,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,65.7,113.6,33.3
,,,,,,,,,,,,,,,2.448856,,,,,,,,,,,,,ec2148b5-4cf2-4844-968e-845661610681,1005,,,"[61.4, 63.2]",3878608,26,,,,-0.7504474,c8eeb009-a6ea-44a5-9dfa-7cbc5eaa63a7,Right Foot,,,"[98.4, 28.7]",True,High Pass,50.58903,,,,,Anthony Mounier,34565.0,,,,,1,Regular Play,Marios Oikonomou,8873.0,Right Center Back,68,Bologna,240,['fced07ba-4dd1-49e5-819d-c99416e7dde2'],22,,,,,,,,,,,,,,,,Bologna,240,00:26:22.996,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,63.2,98.4,28.7
,,,,,,,,,,,,,,,0.968454,,,,,,,,,,,,,0edf65c6-46c9-49cd-8968-1f9c64621cd4,980,,,"[75.5, 54.4]",3878607,21,,,,0.2914568,5f50c848-88dd-4d68-84a1-8a18a5ebba3f,Left Foot,,,"[86.5, 57.7]",True,Ground Pass,11.484337,,,,,Gregoire Defrel,7457.0,,,,,1,Regular Play,Matteo Politano,7109.0,Right Wing,46,Sassuolo,232,['d240b965-c1f7-4d12-ab0d-8ae44479b8b1'],2,,,,,,,,,,,,,,,,Sassuolo,232,00:21:02.932,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,54.4,86.5,57.7
,,,,,,,,,,True,,,,,1.751146,,,,,,,,,,,,,86ec019c-cdce-4b0b-b573-bc8882ccea93,1495,,,"[87.0, 47.1]",3878607,35,,,,-0.50959224,9d58e332-685a-44ab-a777-b6b234b103c4,Left Foot,,,"[100.6, 39.5]",True,Ground Pass,15.5794735,,,,,Francesco Totti,15780.0,,,Through Ball,Interception,1,Regular Play,Miralem Pjanić,6947.0,Center Attacking Midfield,74,AS Roma,229,"['a2b14a9d-6583-4128-998c-9205992c9589', 'dc9c4583-2b52-4d2e-917d-c99d00df41c6']",19,,,,,,,,,,,,,,,,AS Roma,229,00:35:19.068,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,87.0,47.1,100.6,39.5
,,,,,,,,,,,,,,,1.201661,,,,,,,,,,,,,e91d58ad-6b3c-406c-92ae-b00253e00f01,1810,,,"[86.1, 26.1]",3878607,43,,,,0.16680294,478556aa-d3bc-4345-ac5b-55c0eb23bca1,Right Foot,,,"[105.7, 29.4]",True,Ground Pass,19.875864,,,,,Matteo Politano,7109.0,,,,,1,From Goal Kick,Antonio Floro Flores,27110.0,Left Wing,92,Sassuolo,232,['00725655-4400-45cc-b856-2e1640142469'],57,,,,,,,,,,,,,,,,Sassuolo,232,00:43:57.348,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1,26.1,105.7,29.4
,,,,,,,,,,,,,,,1.457103,,,,,,,,,,,,,558f66b3-1825-4cdf-9f0e-80f48e9dd3ac,653,,,"[109.5, 67.9]",3878606,16,,,,-1.4326979,61df2ec6-3327-4983-91ce-4957b3abd936,Right Foot,True,,"[113.6, 38.4]",True,High Pass,29.783552,,,,,Fabio Quagliarella,7011.0,,,,,1,Regular Play,Bruno da Silva Peres,6965.0,Right Wing Back,33,Torino,241,['e12f0062-11de-4855-ab23-6ac1e09e755c'],56,,,,,,,,,,,,,,,,Torino,241,00:16:56.265,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5,67.9,113.6,38.4
,,,,,,,,,,,,,,,0.862148,,,,,,,,,,,,,f7bd2164-7932-4067-b63f-1fa0c79cc563,1977,,,"[93.3, 40.4]",3879876,51,,,,-1.068299,354f31d3-61c9-4512-9376-92d53f0d274e,Right Foot,,,"[99.4, 29.3]",True,Ground Pass,12.665702,,,,,Marco D''Alessandro,8184.0,,,,,2,From Goal Kick,Alejandro Darío Gómez,7006.0,Left Wing,105,Atalanta,228,['58abaa0d-6c94-4aa4-9b33-7652800223df'],39,,,,,,,,,,,,,,,,Atalanta,228,00:06:39.288,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,40.4,99.4,29.3
,,,,,,,,,,,,,,,0.548836,,,,,,,,,,,,,85beab22-cf3f-4d75-9876-01b34a7a2f3b,2226,,,"[109.7, 35.7]",3879876,57,,,True,1.1793911,5b92d0c4-1994-47cd-a1b5-9c92756e2544,,,,"[112.3, 42.0]",True,Low Pass,6.8154235,,,,,Leonardo Pavoletti,8180.0,,,,,2,From Corner,Panagiotis Tachtsidis,30772.0,Left Defensive Midfield,115,Genoa,233,"['40f7a2ae-1b88-479c-a3e8-678a2715a8f1', '4f9fc759-51a9-46b0-8f53-f2602e7b9b3d']",16,,,,,,,,,,,,,,,,Genoa,233,00:12:16.345,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.7,35.7,112.3,42.0
,,,,,,,,,,,,,,,1.690662,,,,,,,,,,,,,f0d44565-29d3-4f77-9128-c0c8747196ed,3022,,,"[92.6, 2.6]",3879876,81,,,,1.0759089,949b1ff5-bc02-4522-a8ab-9f2719ab07d3,Right Foot,True,,"[113.0, 40.4]",True,High Pass,42.953465,,,,,Jasmin Kurtič,6941.0,,,,,2,From Free Kick,Alejandro Darío Gómez,7006.0,Left Midfield,159,Atalanta,228,['8e7f3f58-ded0-4b64-80a9-4a3b60e23c73'],46,,,,,,,,,,,,,,,,Atalanta,228,00:36:46.004,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6,2.6,113.0,40.4
,,,,,,,,,,,,,,,0.689878,,,,,,,,,,,,,737d4b15-b76f-43f8-a37b-f5b02776684b,1129,,,"[105.5, 41.7]",3879875,27,,,,-2.1406603,df79e67f-230c-4b58-a59b-de7864b2f4da,Right Foot,,,"[98.9, 31.4]",True,Ground Pass,12.233151,,,,,Franco Damián Vázquez,6719.0,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Defensive Midfield,61,Palermo,2256,"['9c68b81d-8c89-4d29-b6be-e13a7684be1d', 'ca13e84c-0e7a-43c2-b9ac-393a755bc9c3', 'cb803122-3cea-4558-b488-dec642383ac2']",26,,,,,,,,,,,,,,,,Palermo,2256,00:27:26.654,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,41.7,98.9,31.4
,,,,,,,,,,,,,,,1.452429,,,,,,,,,,,,,3158a27c-3656-4f75-a6c2-7ed624426bae,1883,,,"[99.5, 35.9]",3879875,47,,,,1.4000611,6b283f89-5362-451c-b538-732f8abf6817,Right Foot,,,"[102.5, 53.3]",True,Ground Pass,17.656727,,,,,Federico Viviani,7770.0,,,,,2,From Throw In,Rômulo Souza Orestes Caldeira,7694.0,Right Midfield,95,Hellas Verona,226,"['1f7bc1ba-0c03-4ec5-9863-fc845712d367', 'cd3425ee-fc4b-4202-a243-c398f41ba155']",56,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:56.834,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,35.9,102.5,53.3
,,,,,,,,,,,,,,,2.333919,,,,,,,,,,,,,980dc4cf-4637-4ae5-bda1-e0ebd688b4d2,1945,,,"[112.2, 80.0]",3879875,50,,,,-1.5363272,80eee9e8-3e22-4a65-babd-526cffdba492,,,,"[113.4, 45.2]",True,High Pass,34.820683,,,,,Enzo Maresca,25954.0,,,,Throw-in,2,From Throw In,Andrea Rispoli,30769.0,Right Back,101,Palermo,2256,['6f55a863-b3c2-4e46-a065-609023c30d82'],51,,,,,,,,,,,,,,,,Palermo,2256,00:05:51.458,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2,80.0,113.4,45.2
,,,,,,,,,,,,,,,1.506208,,,,,,,,,,,,,c0382e6a-dd0d-4ad4-b14f-29185b3b9571,2353,,,"[107.9, 65.7]",3879875,63,,,,-1.3160748,7ca0aa28-9bf2-41a5-989a-ecb259ff962e,Right Foot,True,,"[114.8, 39.2]",True,High Pass,27.383572,,,,,Alberto Gilardino,38389.0,,,,,2,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,120,Palermo,2256,['d92b0dbd-619e-44ba-b51d-1cd8ea812628'],25,,,,,,,,,,,,,,,,Palermo,2256,00:18:25.691,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9,65.7,114.8,39.2
,,,,,,,,,,,,,,,2.025453,,,,,,,,,,,,,948b3c6d-3627-4a56-9f81-aa44e2f2a69d,3117,,,"[92.0, 5.3]",3879875,83,,,,1.0758171,301858f3-5ee4-4159-b300-614bab42bb86,Right Foot,True,,"[113.7, 45.5]",True,High Pass,45.68293,,,,,Eros Pisano,11342.0,,True,,Free Kick,2,From Free Kick,Federico Viviani,7770.0,Right Defensive Midfield,159,Hellas Verona,226,['37c52509-40e3-4b37-8f9a-50e2ccc8aa41'],48,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:48.970,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,5.3,113.7,45.5
,,,,,,,,,,,,,,,0.829842,,,,,,,,,,,,,3b6834f8-ee9d-4718-a987-cfe26978b547,1606,,,"[116.2, 22.1]",3879874,39,,,,2.158799,cc4b5263-ad61-4acd-a25b-b6321edec250,Left Foot,True,True,"[108.8, 33.2]",True,Ground Pass,13.34054,,,,,Federico Bernardeschi,7777.0,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,83,Fiorentina,239,['42cc2942-efaf-4230-bbfb-af87d79c7373'],43,,,,,,,,,,,,,,,,Fiorentina,239,00:39:43.518,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.2,22.1,108.8,33.2
,,,,,,,,,,,,,,,3.697746,,,,,,,,,,,,,29161539-ff23-4dbc-99d0-beaf69336f4c,1785,,,"[36.6, 63.8]",3879874,44,,,,-0.17021193,07e5d8b6-b952-45ab-9913-5f6778339654,Left Foot,,,"[75.0, 57.2]",True,High Pass,38.96306,,,,,Cristian Tello Herrera,6658.0,,,Through Ball,,1,From Counter,Federico Bernardeschi,7777.0,Left Wing,89,Fiorentina,239,"['0051173e-b6c8-45b3-9beb-be535e4c1587', 'ec48f0c9-b030-4734-9b4b-90404c16ace8']",11,,,,,,,,,,,,,,,,Fiorentina,239,00:44:11.611,Pass,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,36.6,63.8,75.0,57.2
